product_id,user_id,user_name,review_id,rating,review_title,review_content,discounted_price,actual_price,discount_percentage,rating_count
B00PVT30YI,AEUOCCUL5KHPEVXARZLU4U42WV2A,Henita,R8FKFWXGMFKWC,4.1, this's it,just go for it!!,292,499,41,4238
B00PVT30YI,AGBSJ7VFUFPUQO6FH2ZJXY267A5Q,mehvish,RS75WH30OYOY3,4.1,Works well! But pricey,Use it everyday . No complaints,292,499,41,4238
B00PVT30YI,AGJ52I42NLYWGYET5BK5SJWMP6HQ,BOSSAmazon Customer,R2SK1NLKEM8K2X,4.1,Easy to make coffee with and sustainable.,Easy to use and maintain+clean. Size could have been bigger. Overall good for one person.,292,499,41,4238
B00PVT30YI,AEUWACJRUOGKOVFW2FOW3RSI3SIA,KSESH43,R3EIW26LRB8R4P,4.1,GOOD FILTER,You can get it for less price than this in a retail shop! Or even in Big Bazaar,292,499,41,4238
B00SH18114,AE7M7M6QTDYEHQKAKXIWO2OVMBXQ,Dr.  Balasubramanian Pechimuthu,R1NAAWWJ35RMQR,4.6,It is Okay.,It is Okay so far.,160,299,46,2781
B00SH18114,AESSDAJQCU3XKBAGYDYVBCKLOTSQ,Abdul rehman,R3S2CEY1ZBAKJJ,4.6,Amazing product and fast shipping,This product was amazing and easy to use.,160,299,46,2781
B00SH18114,AF3DTQ5WLDISMZLEORWHXTLHV3NQ,shradha,R38NYOW9S7HMO0,4.6,Sturdy,Have used this previouslyRepeat order.Different sizes  make it use for various pantry items.,160,299,46,2781
B00SH18114,AFZKPE6ZA4U5QVICSDRTTYN7PJEQ,Arun kumar choudhary,R2NU3DH06WH2AY,4.6, its Useful.,its Useful.,160,299,46,2781
B00SH18114,AECBX5NSUD2POXPYXHZSETUVH5CA,Seshadri Majumdar,R2Y5029I4S9DKF,4.6,most useful products for every kitchen,I like this products for a long time when we were in London. Good quality products.,160,299,46,2781
B00SH18114,AGRBDMHDBF2KXPBPF4S5PAVY3NYQ,pratyush,RSJC3VP7IBJJY,4.6,value for money,A life saver when you run out of containers. not too sturdy like the one you get in MINISO,160,299,46,2781
B00SH18114,AG6Z3AUD67XGSSTZOR6GZX3IC3DA,Amit Sareen,R2IBCZ7N2I5JI4,4.6,Good Quality Product,but not bad either.,160,299,46,2781
B00E9G8KOY,AGJOLQCEFNEKB33FOCJ2YIEVT5DA,Abha Rani,R3E4HUJ56AF24X,4.1,Wrong battery,The battery was not fitting,600,600,0,10907
B00E9G8KOY,AG7ZK27I2UYNSV56CRBCTEVB7T6A,V SRIKANTH,R3SEMQ02KZ7NN5,4.1,It's working,This time the filters have some change in design and filter the water faster,600,600,0,10907
B00E9G8KOY,AGQVKQZEHDMHVKFJPOKCEL2AXYAQ,Bhagwan Khobragade,R3JNI0V7L0UEHY,4.1,Good,I don't understand why Amazon sent it with direct item pack instead of packing,600,600,0,10907
B00E9G8KOY,AGUQ2BDLQXF2QF3UR2CN6576AKIQ,Dominic X.,R2U39FEDPQZCPN,4.1,Poor packing not expected from a reputed brand like HUL😣😣😣,The product quality is going down day by day,600,600,0,10907
B00E9G8KOY,AEIRYCLKICDDTJU5QZKI65Q47MSQ,Saleem,R3IAO81DOA9DOK,4.1,upset with product not good,product packing is not at all professional its not all expected from a reputed brand like HUL,600,600,0,10907
B00H3H03Q4,AG3OM7FBL3LB5C266XVNPJGOHPPA,Gaurav Kumar,R1KYGT5PRP2IEC,4.2,Nice product up to the mark,value of money,1130,1130,0,13250
B00H3H03Q4,AEM3EO5SQFCOE4BPSMM3LKOIWL6A,Tirupati,R2VESGVS16ALQY,4.2,Excellent,I have received the product with broken seal. Otherwise purchase is ok.,1130,1130,0,13250
B0756K5DYZ,AENY7MQ3WUVPIJ5I5GPDPMC3NKPA,Prabhat,R4FRMNYYMSIBC,3.9,Juicer is not effective,Juicer is not effective,3249,6295,48,43070
B0756K5DYZ,AGRVCQ36H2PTAYD7UXHK4NEGENYQ,Pramesh969,R1YN1N7YNW7AIJ,3.9,Products quality very  good,Products quality very  good,3249,6295,48,43070
B0756K5DYZ,AEEIEOI4H2XLUKSM52M7BFRT2LDA,Prity,RF6JADMLOSANJ,3.9,Coupler stopped working within 2 months of buying,Didn't expect a prestige product to stop working within 2 months of buying. Coupler isn't rotating. Tried to reset. Still not working. What a waste of money from this brand,3249,6295,48,43070
B0756K5DYZ,AGZ6A52CLFHFAYPVVQ2S2UDBKVYQ,Rao,R3E1LOFVZINEMG,3.9,Good to buy,Good qualityWorth to buy it,3249,6295,48,43070
B0756K5DYZ,AGGPRBEO44FFHMWGTEGYJIBTPHMQ,Sreekanth,R3J7G7NK5FW8U9,3.9,Good,Easy use and clean but it's very noisy cannot use if you have small baby that'll wake them up if they're sleeping,3249,6295,48,43070
B0756K5DYZ,AFVQ33NU3HR2QB7KBRNEKKO2REHA,SRIKRISHNA,R13DVAUMRLLEK8,3.9,Weight less,Motor sound heavy,3249,6295,48,43070
B0188KPKB2,AG6A2WAGVLEAIUQYP2YYIVAFTYPQ,Tan,R2YFSMMIRV8IPD,4.1,My sister is very happy with the performance of this item . Good buy and good deal,Good buy and great deal,3599,9455,62,11828
B0188KPKB2,AGSWWTQ32THQ7XJUQ5QWNW6JXGDQ,Ramkumar,R2ERM6UKGXZ0JU,4.1,Good,they should have gave an option to remove the blade.  Because,3599,9455,62,11828
B0188KPKB2,AH2RQ6KCQ4TKLI7FQWZPHSIOM7PA,kavithava,R25VZN18D8ZKXO,4.1,Great product,cleaning will be easy.  Otherwise,3599,9455,62,11828
B0188KPKB2,AFUPFBFZTP6I4AZ6DTZQBHC26XZQ,Srinivasan Nk,R2I9QXQ7GDNCHK,4.1,Good product,product is good,3599,9455,62,11828
B0188KPKB2,AH5P6N6SJBMPKT6EJXXE42TW7AVQ,Parikshith,R1AQZR852OXC6W,4.1,Value for money,Good product,3599,9455,62,11828
B0188KPKB2,AETWNOMRM4BJ4ASTEJB6NT76FJTA,ARAVINTH R,RVC7CUNCVWKT0,4.1,Good,Allready  used this productVery nice,3599,9455,62,11828
B091KNVNS9,AGVCTA243VHAYH4RQKB4TVYSPC7Q,Ekambaram,R29ILL57SN471R,4.1,Highly displayed,Not Bad,368,699,47,1240
B091KNVNS9,AEAMCSAQXV3P5AXMBC4FPV3SMVWA,Amazon Customer,R1AAW2JH0C8ABZ,4.1,Good,Takes 12 mins to make it hard boil all eggs.Can also be used to steam Momos,368,699,47,1240
B091KNVNS9,AFSBKYXEFH6TLZMMDGZG525HHPGA,Asgar Pinjari,REO6KS9OTSOLA,4.1,Nice 👍👍👍👍👍,All in it is good,368,699,47,1240
B091KNVNS9,AEX4HFC5QP2AAU7LEIIME2NRHOQQ,Pawan K.,R31SLKS6LD3XU1,4.1,Quality of item,Very comfortable and stylish product,368,699,47,1240
B091KNVNS9,AEDQG7IQKAQB77K53PPHHWV4QCXA,Sandeep,R2NJHP9OAM0TRZ,4.1,Auto-cut stopped working after 10 days,Lid is not fitted to the product,368,699,47,1240
B075JJ5NQC,AHH4BY2VNEWPMYROK77IHTHTZWVA,MCS PAVAN KUMAR,RTS3Q7O97I2P7,4,LED light is not there.,LED light is not there.,3199,4999,36,20869
B075JJ5NQC,AENRAZMV4YCZETNRLK7QMEOP2YGA,Parthiban,R1ZXJ9R8WX5DF7,4,Nice look,Easy to use and low sound hearing good look,3199,4999,36,20869
B075JJ5NQC,AH5YCGN6R23HBNF3KOS23ZJZOURQ,parusuramireddy,R3GFYL52VNNQE6,4,Better,Value of the money,3199,4999,36,20869
B075JJ5NQC,AEGFTYIQOSF52XMDJABR4CC67WUQ,B. Vinod Kumar Reddy,RYQLHSHBY786Z,4,Nice,Good product,3199,4999,36,20869
B0B5KZ3C53,AGYNRGEH26Z7PFCEBRVWTJ6RZ4PA,manisha,RVJJVCMWN8Y41,3.7,In one use there is a burning spot in level of cooker.,It is big to travelling purpose other wise it is good,1599,2900,45,441
B0B5KZ3C53,AHLEYZIZY2JWUVX7ZJUP2ZDQHZRA,Suryakant,R14A126YKLIWX,3.7,Great product but having some minor concerns,If you travelling out side with your baby then it will best option for you to take it and use it for hot water and khechadi.Also you can make itili on this.One minor concern is this product is sensitive to water,1599,2900,45,441
B0B5KZ3C53,AHMJJFA7DVXYO76MLL6IAPZYNHBA,Uttam Kumar Mishra,RJC5HHN4FL2JC,3.7,साथ मे इसके सहायक पॉट्स नही निकले है कृपया भिजबने का कस्ट करे इसके बिना इसका यूज़ नही हो पा रहा है,it means if want to cook food without water then it will torn off automatically.For example if I want cook some fried thing then i should use oil first then at that moment it will not work because you used oil.So you cannot fry anything on it.Only you can do using water. Everything that can be done by using that be done using it.So keep this thing on your mind while purchasing this item.Apart form this everything works great.,1599,2900,45,441
B0B5KZ3C53,AGPYC54L575ZDPY7FEGITMLYI2UA,Dheeraj Sharma,R2K9GKKR6MR93W,3.7,Expensive,It is good for small family and easy to clean.pl.provide at least 2 Meier cord for immediate use and mak  eplace for 360 movement cord.,1599,2900,45,441
B0B5KZ3C53,AHPT7QLZD7MKHTRII3BGGNHDNHOQ,SYED JAFFER,R11HJ548X7I0KV,3.7,Good one,Size is very small...,1599,2900,45,441
B0B5KZ3C53,AEGALXWP75YMO7CPPRFZBHHM73DA,Ashutosh Chawla,R3GDVPN872JGGU,3.7,It's no easy to use,I think it's a good product,1599,2900,45,441
B0B5KZ3C53,AEOLDYDAFLQTHPD7HIODC2Q7HKZQ,ekta arya,RJ3JAJU16YNQM,3.7,Amazing product for baby and adults both,I had to return it,1599,2900,45,441
B09NTHQRW3,AHVLMPOZX552F4S4UIO5DEVGXBAQ,MEWT,R2DCP4Q11B1C32,4.1,Great for smoothies and shakes,I have been using this for about six months now. It is quite handy and is able to make pretty good fruit shakes and smoothies. I add a couple of ice cubes and it manages to crush them,1999,2499,20,1034
B09NTHQRW3,AGSFXC44XWRFJ4D5NXQWDP6EC2PQ,Amazon Customer,R355OON0DQZ7G1,4.1,Very good products,but needs more than one cycle. Battery life is acceptable,1999,2499,20,1034
B09NTHQRW3,AHWJ3FWLEGVBAWARBPV4N23IIDCQ,Pratibha Pal,R3G1G06J7O6ZO7,4.1,Very nice portable and easy to wash blender,I charge after every 5-6 uses. The motor runs at full all the time,1999,2499,20,1034
B09NTHQRW3,AHIXHLUQXHAFN2TKJX3DSFYYQ22Q,Kishan Gopal,R37AW7ZXTQ47JI,4.1,Good product,I thought that I would be able to tell when the battery gets low but no,1999,2499,20,1034
B09NTHQRW3,AHVDIIKAT5MSKLZGQPMKZHBV6DZA,Animesh Rastogi,R2HA5H3EQB936G,4.1,Great build quality,it will simply stop at the last second with no way to tell if it is getting low. Initially I wondered if the exposed charging port would lead to any problems or not,1999,2499,20,1034
B09NTHQRW3,AHLTUC4AD6YBXWAMDU2VVL4ADPQQ,Kothapally N.,RIEIASWD1PQYW,4.1,Good,but I have been careful with it and have had no issues.I find it to be a great and useful product for one person. Get a proper non-portable blender if you want to use it for blending hard,1999,2499,20,1034
B09NTHQRW3,AFALTXLNKATKJWF7UVD2PAMKQYXQ,sandeep,RRCUB6J7H9WK8,4.1,This  item made my day,dry substances,1999,2499,20,1034
B008YW3CYM,AE3T4QKW5KPNX5VAVCS5K43WSESQ,Rohit Dudeja,R2HZX52OZX1DSZ,4.1,Lightweight Dry Iron,Good product for basic dry ironing and a must have for every house-hold. Temperature ccontrol is not that great and could have been a knob instead of a circular disc that everyone makes. Innovation? Overall I would recommend thsi product as it does all your basic dry ironing and better than philips I bogutht sometime back that has a sharp steel edge that kind of rips soft clothes. I recommend Usha.,616,1190,48,37126
B008YW3CYM,AECKXEN7R2D54DHRZIB6JYNXLU4Q,Md Tauqeer Akram,R1RIP30E4OV9HY,4.1,Best Iron on cheap rate,I had previously purchased on 2018 it was running fine from last 4 years and I got job in a different place do I have ordered again,616,1190,48,37126
B008YW3CYM,AHZTLZNYRSIEOCNNYMQCXWTWA62Q,Murukadas P S,RKBKMUMLLEFJZ,4.1,Simple and good,Worth for money.,616,1190,48,37126
B008YW3CYM,AEWBJR5EYL5RCKUPUMG52JU2273A,Ghazanfer Munam,R235OIEM1YE5VP,4.1,Good Product in this price range. However,Worth for money,616,1190,48,37126
B008YW3CYM,AHWX4CNRSPTA5O3ZVOEKOUW6X6DA,Richa,R19Y9MV672O2K9,4.1, I recevied a bit damaged product at the handle.,Good Product in this price range. However,616,1190,48,37126
B008YW3CYM,AGV63VPYLUSZSWULWUIOXW446K3Q,rajaram kahar,R1BQY5JVY4A6ZN,4.1,Good,I recevied a bit damaged product at the handle. Throug,616,1190,48,37126
B008YW3CYM,AH6I4KMBDUUVG25ZEN636KJP7DQQ,Anurag Pandey,RUKFW1KM46G2K,4.1,Amazing product,I fixed it & using it.,616,1190,48,37126
B008YW3CYM,AHHSKRWWN3SB6GQPEDWWIFS7NBIA,Amazon Customer,RTZTMUWT2I4GS,4.1,Hot11,Very good product,616,1190,48,37126
B07QHHCB27,AFENRIT42SOS4O7C4PHSKJNNWIWA,Pooja,R1S4Y5TIEL5G8R,4.1,Good product,Good product,1499,2100,29,6355
B07QHHCB27,AGJW32XBQ6KVXXEPOF2F7TXSI56A,Mahaaveer Refrigeration services pvt. Ltd.,R1SGD2AC3S8KEG,4.1,Working fine,Everything is okay but it’s increasing heat at working.,1499,2100,29,6355
B07QHHCB27,AHRNCTBMQ4Q27ECKAMZP5FFDOWDQ,Digvijay singh,R3JP8FW93ND491,4.1,Best hand blender,What I observe in few days to use with this Kent hand blender that is very sleek design and well built with steel body and there is some issues with this. It is become very hot in 15 minute of continuous run that hot u can't even touch that and there push button you have to continuous press button to run.,1499,2100,29,6355
B07QHHCB27,AE5QM7YNLDN264RDC3P7GBGFYUEA,Varun,R3HWDXEJX098MC,4.1,Good product,Easy to handle and comparatively nice blender then others.Decent price,1499,2100,29,6355
B07QHHCB27,AHOMVPDRQ74UCNTIWQKOWVZVCVSA,Aman Rana,RCQ75ERMBZMJ5,4.1,Good Product,easy to clean,1499,2100,29,6355
B07QHHCB27,AG5ZVXUMPBZT7QYYE23JJU3HTLLA,devashish,R1PYXQO11OT86M,4.1,Nice gadget for simple use.,Having been using this for 6 months working as per standard and it is easy to clean. But getting over heared if we use for more than 5 min. And the cooling time is more.,1499,2100,29,6355
B07QHHCB27,AHP3V6CE6O6VEEGPQMAT7WEGTVOA,Haya,R2R1QS9VQ64ZCO,4.1,Defected product recieved have put it on replacement,Seller should check the item before shipping it will reduce the negetive feedback and also return shipping extra charge will b reduced to them.no one is going to take defective product.,1499,2100,29,6355
B0BMFD94VD,AFL4CXIRQT4PT764WYAH2OT3TSBQ,Raj Patel,R34X4JUGZSMYZ3,3.3,Very useful product and value for money,Very useful product and value for money,199,499,60,12
B0BMFD94VD,AFDGKQUU6XZZCFHIU6DELP2PXF7Q,Amazon Customer,R3RXQPQONGB1ZD,3.3,Don't buy,Don't buy,199,499,60,12
B0BMFD94VD,AGBK7JZOUSPLSNOB4YRTJWXVMKRA,Jaldeep giniya,R22SRYSCQLD82X,3.3,Valuable product,We vacuum-sealed ground beef,199,499,60,12
B00HZIOGXW,AGND3HQB3XFX544IUGTCX3IKAEPA,Ashish,RP16HJYUCT002,4.1,It costs Rs 500 in local electric shop,I have purchased two of them,610,825,26,13165
B00HZIOGXW,AFPQFZQGTCOV6TB2E7EBZHW2DUHA,Veni,R3GZTZYTLP44FR,4.1,Good product 👌,had to pay Rs. 650 per piece,610,825,26,13165
B00HZIOGXW,AGYUFUC4EKXTZHF4CFVTKB3T7OUA,subbarao,R19XRLSCH2Y5CF,4.1,It's really a good product,I checked the price in local shop next door,610,825,26,13165
B00HZIOGXW,AFKHLRBSPFYWOOTXEENPIWUVNZGA,srinivaas kandula,R6R86HD57LOXJ,4.1, required a better holding to pull it back from socket,the same brand,610,825,26,13165
B00HZIOGXW,AFF3TSSIXAVH4BPSQVJCLNQH4BYA,venugopal,R3NED3VC2G6UB3,4.1,Easy use,same piece was available at the shop for Rs 500,610,825,26,13165
B00HZIOGXW,AFQ6C64AFI33KOGJU5IZAB57A45A,Swapnil,RNGWBEEZP77VF,4.1,Nice product,my return window got closed till then,610,825,26,13165
B00HZIOGXW,AHUBLOQI56TLETS3LQ3YZIYR5Z5A,Dhinesh Sridhar,R2MRS41GH0VLP0,4.1,Nice Product,BUY THIS PRODUCT FROM YOUR LOCAL SHOP.,610,825,26,13165
B09CKSYBLR,AEPRNLSE43UGWKAMTLIKPM2LEAMQ,Priyanka Das,RUF8L2BWE5FXM,4.1,Cute n handy product for small family ☺️,It seems to be good one for small family. But don't know how long it's battery will last? Can we buy it's individual parts like battery,999,1499,33,1646
B09CKSYBLR,AFGL2BJQXPTK64ZAMF54LVNZLLHQ,Rohini,RO31NNHWLOQF4,4.1,Good for small items,bottom plastic portion in case any damages happened? Or the blade if needed? So that it will become worthy buy n customer will also be happy n satisfied.,999,1499,33,1646
B09CKSYBLR,AFUKBGJHIZMXQXXSS4NYJIPV3E7A,ArunKumar,RBSI4Y0V4BQ0A,4.1,Easy to work with,It's a small and good for small item chopping at a time like 1 tomato or 1 onion,999,1499,33,1646
B09CKSYBLR,AGFCNG7LPSXN2MSETPNUJX2DSGIA,Jayanth,R10UVB3K1LK8T6,4.1,Good product.....,It works like a dream.,999,1499,33,1646
B09CKSYBLR,AFNR7QJV4DOLLVM6ANOVMOJSBOSQ,Sk,RBPZ3TL6JUGB7,4.1,Very good product,Easy to use.......,999,1499,33,1646
B09CKSYBLR,AF3FRLNJCF23ANLTKX2GRWHJXGDQ,Avinash Bapat,R2TVC6SLRPOAJU,4.1,Compact for travel,Easy to use,999,1499,33,1646
B09CKSYBLR,AFVHA7F6WGALC7CX3ALHQUYOAYNA,Amazon Customer,R4UCVBMFQCOB2,4.1,very good,Very useful for traveling,999,1499,33,1646
B072J83V9W,AGBITVO2DOMNZU6DB4QF2WXXELLA,⚡ Pushpendra Singh Patel ⚡,R1PZ2XBD6GD0UY,4.4,Hassle free bagless vacuum cleaner | No more of maintaining/cleaning/replacing bags,Once you start using a bagless vacuum cleaner,8999,9995,10,17994
B072J83V9W,AFMPYDPXNEAOY7V6ESN3RHHIFOLA,Mukul,RMQA2CY9FRUOR,4.4,Nice little vacuum cleaner but with a couple of drawbacks.,you will never turn back (using it on a weekly basis since Nov 2021,8999,9995,10,17994
B072J83V9W,AEXMSOQXFSGNINYXVTPXWF6LNSOQ,Sauron,R55EXM1PLX7BM,4.4,Simple and Effective,so its a long tern review). Coming from another vacuum cleaner that had bags,8999,9995,10,17994
B072J83V9W,AHJ36WVWO52FUAO4F7W2V2HUVIOA,Amazon Customer,R26ZJ9VXF4PWCA,4.4,A,this one is truly a hassle-free cleaner,8999,9995,10,17994
B072J83V9W,AHDVRIPXBUVBEU4SPWOC6RGAYRPQ,Bumble Bee,R2S9JPUNTGN4DX,4.4,On the heavier side but satisfied with the product,at least you are away from the hassle of maintaining/cleaning/replacing bags which is truly a mess,8999,9995,10,17994
B072J83V9W,AEM6HSXS6EAAW2W2YCJDURHPAOHQ,Naresh,R2M8WSNRMQDR8C,4.4,Good quality,and you would understand only if you have used cleaners with bags. Further,8999,9995,10,17994
B072J83V9W,AHGWXO3TIN5RERBOPO6KS5HW6PQQ,Serena A Lyngdoh,RNY8DA1733V0U,4.4, heavy noise,devices with bags tend to get chocked now and then,8999,9995,10,17994
B072J83V9W,AF476TMP4LI7EBRKEYTFE33CHLLA,Sohail Quazi,R1F1ZMII16AUTP,4.4,Great Product!,leading to less suction.•••••••••••••••••••🎁 INSIDE BOX•••••••••••••••••••1. Vacuum cleaner unit2. Flexible pipe with integrated retraceable brush and suction adjustment knob3. Turbo brush nozzle4. Multi-clean nozzle5. High suction flat inlet nozzle6. Telescopic extension pipe7. User manual8. Warranty cardThe power cord is ~6mtr and device comes with a mechanish to retrace it back into the machine. It has normal 16 amp 2 pin top which can easily fit in 3 or 5-pin sockets (both 5/6 amp or 15/16amp),8999,9995,10,17994
B09MTLG4TP,AFHCG4ZUNHS5X7PYX6IPZA3AO7PA,Shiv Kumar Saini,R2CZP30I91CUT0,4.3,Good one,Lead should be strong,453,999,55,610
B09MTLG4TP,AHDH4K7B4XROK4NUUKOQMLVUGXKQ,Amazon Customer,RXZL00UV67477,4.3,It’s effective,It’s effective,453,999,55,610
B09MTLG4TP,AFAOEOKOE3IHNJKQDHAZ3JY63F6Q,Tarun,R6ZMVE3VFMOTC,4.3,Amazing product for lint removal,I had a fantastic first day experience with this product,453,999,55,610
B09MTLG4TP,AEIIOCCDVYEZSGZVFZSNYZKHM6HA,Harish Thakkar,R2I6TTT5KYXNTV,4.3,Must for every household,and because of the wire it works so quickly,453,999,55,610
B09MTLG4TP,AGXJHFAXB4ZBSYHCSJUOU6TBXBCA,mukesh j.,R2GN5SX03J3GX6,4.3,Best use,I plan to use it more often.,453,999,55,610
B09MTLG4TP,AGRDQEDZJUKOFPT4HQ6JNPP7PXYQ,Bhawna,R2GOTOGR1W1XL9,4.3,Amazing product,It's an excellent product at this price. Does what it promises to do. The best thing about it is that it's made in india and runs on electricity and not batteries. I immediately tried it on two lowers that had lot of peeling on them. It cleaned them in no time and made them new again. I would recommend it for every household.,453,999,55,610
B09MTLG4TP,AHHJ2MPEQDEB2OL5VELPVKG7HA7A,_gurnoor_00,R35L3DFIR2VJXK,4.3,Easy to use,A very useful and affordable purchase makes the cloth as new after using it,453,999,55,610
B097XJQZ8H,AFJVAVYH2K6VUCTNLA5HZ45VQFKA,gowtham saran,R2CCAIITXBUWWK,4.1,Worth for money and best customer service.,We ordered this product after many research and reccomendation,2464,6000,59,8866
B097XJQZ8H,AGGWXZI3DYEKKDM4B36R7ZJJKAUA,Nanu prinu,R34WQMRY9WM6SZ,4.1,Good buy,The product is amazing and easy to use,2464,6000,59,8866
B097XJQZ8H,AEKJDZK63IDTROMID4JMKGJHSULQ,Roopali tiwari,RMO1CT02OKUNJ,4.1,Helpful.. customer care amazing,There is a Separate Chutney jar and Smoothie jar for efficient usage,2464,6000,59,8866
B097XJQZ8H,AGQYYNEUBQWWEQBNYIUC53RFACNA,Vipul Hulekal,R2RMMS8KOSZFRR,4.1,Good performance with less space,Silicon detachable base for better cleaning and also Stainless steel serrated blades for better grinding.The 600W powerful Motor helps in the grinding of Hard spices in no time. And the best part is it is super easy to clean.I am absolutely happy with this product and customer care support.,2464,6000,59,8866
B097XJQZ8H,AF43RF5XBMHJAMI2FG34NN3L7IIQ,Pooja Sharma,RHABSU5NRAV4F,4.1,Best suited for bachelors,Product is good. Many jars available. Easy to clean. But food gets stuck inside the rubber. Noise is defintely there . However stopped working twice and got it exchanged twice as it is  under 1 year warranty . Service is good and very fast  But need to know how durable it will be after the warranty. .,2464,6000,59,8866
B097XJQZ8H,AGU35SVLLAC34EAVBSRUVTK67DFA,Anurag s.,R1DLWFDXTPMUND,4.1,Best mixer grinder for small daily kitchen requirement..,The product is really good.. helpful I daily kitchen work... take s less space.... i faced some difficulty with the machine and jars.. but tye same was handled very patiently and quickly by the customer service section... pooja was handling my complaint and within few minutes she dispatched a replacement product for my request.... she was really very helpful.. recommending this product for each and every kitchen queen....,2464,6000,59,8866
B097XJQZ8H,AHKMF4W5DDK3NQY3YUKMZNNLPS7Q,Priya,RMT3S18UOGE3G,4.1,Happy with cookwell☺,Cookwell bullet is a very good product and priced well for the performance it delivers.the grinding capacilty is superb and easy to make any chutneys,2464,6000,59,8866
B097XJQZ8H,AE5IO4H7IZTRJPKIO4L6DMQ76GGA,Lakshmi,R2GPPUURLGA92X,4.1,Nice product,smoothies or paste in this with different jars,2464,6000,59,8866
B00935MD1C,AGBFUWHPPCGWJDR6B4OMKVTJXAMA,Rakesh,RK2SK2T9306PY,3.7,Totally simple and good product,We are using it for cooking rice,2719,3945,31,13406
B00935MD1C,AFY6NUGEJR3FYO5JQQYPVHB7BN7Q,Pyarasani Sai Kumar,RW21FMMFE7BFI,3.7,Normal,Its getting repair regularly,2719,3945,31,13406
B00935MD1C,AGARLHYVHR5YQUAPN4UW6FDDQZDQ,ARD,RHNPI4ITBJ1DZ,3.7,Rice cooker is good,Recently I buy new rice cooker it is average,2719,3945,31,13406
B00935MD1C,AHHBABC6Q734R46ZOTCRCVMIDE3A,Prathyusha,R2RSJBZJN8UU71,3.7,Gud product,Very good product,2719,3945,31,13406
B00935MD1C,AHRL7HWG5QFKUHZ37KS6WGMCSV7Q,Rajesh,R7UCJZNVINTCF,3.7,Power,Power adapter is not working pins are gone wrong. Remaking all are good,2719,3945,31,13406
B0BR4F878Q,AEU7DVFEL43XZ6T4D572W2ZLBRKQ,Yogita g.,R2WHW4PEF14WOD,4.8,Best Product,Must buy best Fabulous product I recommend this👍👍,1439,1999,28,53803
B0BR4F878Q,AGWOH7CFDMUVW52NMZWQBKBNNQOA,Amazon Customer,R2DCCZWUGI0O0K,4.8,It’s expansive but it works well upto 800sqft area,For small place it’s gud,1439,1999,28,53803
B0BR4F878Q,AGZN422FGG7JO3T5YY6IVUELOODA,Mimsy,R1FA1HH6VL1RAL,4.8,Great product,A great product. Works wonders on my vitrified tile floors.,1439,1999,28,53803
B0B3G5XZN5,AGDV2MRADKOX2DX27DLTJRCUNFLQ,santosh,R27BUVT5CYDJ4X,4.5,Bottom Lid should have provided,Item is good,2799,3499,20,546
B0B3G5XZN5,AEPDAG3D6JDB7GMFDWRZBRDUT6LA,Dhaya sekar,R1G8GRI01F5Q5F,4.5,Good product... Compact.... Battery has less strength....,but bottom lid should have provided along with the item.Once after blending juice or protein shakes we can use the top bottle directly as a sipper,2799,3499,20,546
B0B3G5XZN5,AHBAP5SPTSJ44JCVAA66JL5T3GSA,JS Bhuvaneshwari,R3FDZTVK38PZJW,4.5,Easy to use,but without bottom lid we cant close the juice bottle and the liquid will be spoiled if not drank within 30minsI request seller to provide bottom lid to close the bottle,2799,3499,20,546
B0B3G5XZN5,AGD4WOYC5CDCE72HI5NLTKJMVCFA,BLS,RD4E7SRKUIIAA,4.5, to carry and quality 👌,even low cost blenders in market are providing.Else the product is ok,2799,3499,20,546
B0B3G5XZN5,AHUNCPEWHPHZGFK4NFZYGZS6HA6Q,Ash,R21HKT5W7PTQ6N,4.5,Good for smoothies..,Good and compact... Good for travelers....,2799,3499,20,546
B0B3G5XZN5,AHKSKUA2E4Q4UTWGK5KJOQUANEHQ,Pradyumna Mogre,RM9IAPXXFI5L,4.5,Nice one,To prepare the juice,2799,3499,20,546
B0B3G5XZN5,AH3RXYXJCWNF4R5G2MKDNHDCHBBQ,AVINASH  INDURE,RAK9U4VEYZCB7,4.5,Worth it for a person living in PG.,blends dry fruits with,2799,3499,20,546
B0B3G5XZN5,AETJYYRMC2XH5YW67E3WLNYEXODQ,Dhaya Cj,R2WJ7II930TLUO,4.5,Good,for me it's very helpful as I carry it while I travel,2799,3499,20,546
B07WKB69RS,AHODVRQWWJ6ZANKRQMUTC2XAP7DA,Shreya Saxena,R36G8V9B8EIG4Z,4,No Inlet and Outlet Pipe + Installation is Chargeable,Pros:1. Most affordable option2. 2 year warrantyCons:1. No inlet and outlet pipes are given. You can purchase that offline or I found one pair on Amazon for 280/- inr2. It doesn’t come with any installation service or manual.An installation from Urban Company will cost around 500+taxes which is about 550/- INRHowever,2088,5550,62,5292
B07WKB69RS,AEX2J4SOFGG5MWTWNQLJ4YJPRO2Q,Nikhil Kumar,R3GHKCA6I36EBF,4,GOOD FOR KITCHEN,Lifelong sent me a WhatsApp message asking about installation. They charge ₹353 for technician and ₹300 for pipes.So the cost is better by Lifelong support because within ₹600 you get technician and the pipes.Hence,2088,5550,62,5292
B07WKB69RS,AF52JXL4N6RP2E7KY7IRE4IDX5AQ,Dilip,R18AIQACXT7PHC,4,Life long geyser is realy life long,choose to go with Lifelong service.,2088,5550,62,5292
